Debat,idContribution,Type,Contribution,Cree,idCommentaire,Pour,Contre,Reponse,idAuteur,Age,Inscription
Interactions avec la procédure législative,59fdfd9882abf78a22315eac,Commentaire,"Le moyen le plus simple de faire participer le citoyen au Parlement c'est de lui permettre d'être en relation avec les députés de son département de pouvoir évoquer certains sujets et que les députés remontent ces discussions au Parlement. Par la suite si un projet de loi, le citoyen doit être informé de ce texte par les députés qu'il aurait contacté pour proposer ce projet. Par la suite, il doit pouvoir bénéficier ce de texte une fois voté afin de s'assurer que ce qui aura été discuté avec les parlementaires soit bien effectif dans la loi ou modifié. Si le citoyen s'engage dans cette démarche, il ne doit pas avoir connaissance de ce texte par les différents média mais bien en direct par le service communication de l'assemblée ou par ses députés.",04/11/2017 17:49:12,59fdfd9882abf78a22315eac,0,1,0,59fdfb4c82abf78a22315c3e,30-49,Formulaire
Consultations en amont des textes,59fdfda382abf78a22315eb3,Commentaire,"Le monde associatif doit pouvoir s'exprimer car il a des compétences pratiques que n'ont pas les députés  ni peut-être les représentants membres du CESE ... surtout dans le domaine social et caritatif largement confié -ou plutôt abandonné- au bon vouloir de leurs bénévoles.
BL, responsable d'équipe Secours Catholique.",04/11/2017 17:49:23,59fdfda382abf78a22315eb3,2,0,0,59fdfbdd82abf78a22315cc4,,Google
Autres idées ?,59fdfdeb82abf78a22315f11,Commentaire,Transparence des Élus que Chaque Député De Circonscription exemple 6 e Du Val De Marne Justifie Auprès Des Citoyens De Vincennes ST Mande Fontenay Les Frais Réels Engages D Autre Part  Exiger Un Casier Judicaire Vierge Coome Obligatoire Pour Profession assermenté,04/11/2017 17:50:35,59fdfdeb82abf78a22315f11,0,0,0,59fdfc4d82abf78a22315d41,,FaceBook
Initiatives citoyennes,59fdfe1282abf78a22315f29,Commentaire,"Les modalités sont à préciser, mais il faut absolument mettre en place quelque chose qui contraigne l'Assemblée nationale à prendre en compte les préoccupations des citoyens, et à délibérer sur des propositions en provenance de la société, dès qu'elle atteignent un certain niveau de soutien.",04/11/2017 17:51:14,59fdfe1282abf78a22315f29,0,0,0,59fdfc8782abf78a22315d78,,Formulaire
Initiatives citoyennes,59fdfe5782abf78a22315f4c,Commentaire,"Je pense que le ministère concerné par le sujet, étudie le sujet de la pétition et tenir au courant le lanceur  de la possibilité de l'adaptér au réalité sans la vider de sasubstance",04/11/2017 17:52:23,59fdfe5782abf78a22315f4c,0,0,0,59fdfcb182abf78a22315dad,,Google
Bienvenue sur cette plateforme,59fdfe7882abf78a22315f63,Commentaire,"Si l'objectif porte réellement ""sur la manière de renforcer la participation des citoyens à l’élaboration et à l’application de la loi"", alors il faudrait d'abord s'en donner les moyens. Comme l'écrivent beaucoup de commentateurs, cette consultation est quasiment clandestine. Cela augure mal du résultat.
C'est parfaitement dans l'esprit de ""Jupiter"" et de ceux qui lui obéissent au doigt et à l'oeil, et nous expliquent que nous avons voté pour l'application des mesures qu'il a déjà engagées. Pourtant, il a eu ma voix, comme des milliers d'autres, uniquement par défaut et semble l'oublier totalement.
Démocratie, oui. Mais pas seulement les apparences de la démocratie !
Ceci étant je suis également d'accord sur les précautions à prendre à propos de la popularité de certains contributeurs. 
Quand je suis né (il y a très longtemps), un personnage était très populaire auprès d'une grande majorité de français. Vous savez quoi ? Il s'appelait Philippe Pétain...",04/11/2017 17:52:56,59fdfe7882abf78a22315f63,1,0,0,59fdfa3782abf78a22315ae8,,FaceBook
Initiatives citoyennes,59fdfea182abf78a22315f84,Commentaire,Excellente initiative,04/11/2017 17:53:37,59fdfea182abf78a22315f84,0,0,0,59fdfe4b82abf78a22315f46,,Google
Initiatives citoyennes,59fdfeaf82abf78a22315f93,Commentaire,"Comment ne pas être d'accord ? C'est l'axe principal de ma proposition publiée dès avril 2016...

http://yves.carl.pagesperso-orange.fr/CPIC/Principc-1.html",04/11/2017 17:53:51,59fdfeaf82abf78a22315f93,0,0,0,59f76f94e8a9656c1a8e76c5,65 ou plus,Formulaire
Autres idées ?,59fdfec982abf78a22315fab,Commentaire,Transparence des frais et casier judiciaire vierge,04/11/2017 17:54:17,59fdfec982abf78a22315fab,0,0,0,59fdfc4d82abf78a22315d41,,FaceBook
Initiatives citoyennes,59fdff3482abf78a2231601e,Commentaire,Bonne initiative...Merci !,04/11/2017 17:56:04,59fdff3482abf78a2231601e,0,0,0,59fdfec282abf78a22315fa6,,FaceBook
Initiatives citoyennes,59fdff6582abf78a2231604c,Commentaire,"J'aimerais pouvoir participer aux décisions qui impactent ma vie de tout les jours, mon travail, ma famille, ma santé, mon argent!...",04/11/2017 17:56:53,59fdff6582abf78a2231604c,0,0,0,59fdf51682abf78a223155b1,50-65,Formulaire
Initiatives citoyennes,59fdff9182abf78a22316075,Commentaire,Le démocratie doit être renforcée à travers une meilleure prise en compte de l'expression du peuple,04/11/2017 17:57:37,59fdff9182abf78a22316075,0,0,0,59fdff1882abf78a22315fee,,FaceBook
Consultations en amont des textes,59fdffab82abf78a2231608b,Commentaire,"Je pense difficile d'établir un modèle de consultation préalable applicable à n'importe quel projet de loi. Tout dépend du sujet. Bien sûr, une phase amont de consultation des experts et des corps intermédiaires (syndicats, associations, ONG) est indispensable. Les propositions d'ateliers citoyens dans les circonscriptions (idauteur:59de32fb66914e1e82238210) ou de consultations internet décentralisées sont intéressantes ; elles supposent, comme il a été indiqué fort justement, un gros travail de pédagogie.
Mais comment donner la parole à Monsieur ou Madame Toutlemonde, pas spécialement investi(e) dans le débat public, en particulier en amont des projets de loi concernant la vie personnelle (bio-éthique), et les ""règles du jeu"" démocratiques ? Je pense que la formule des conventions de citoyen(ne)s tirés au sort apporterait un grand renouvellement de notre démocratie. Elle ne peut être appliquée que pour des projets de loi importants car elle requiert des conditions particulières (isolement, formation, durée, possibilité d'auditionner des experts, etc.) qui ne sont pas gratuites. Pour se convaincre de la capacité d'un groupe de citoyens ordinaires, mis dans de bonnes conditions, de dire le bien commun, voir le livre de Jacques Testart, ""l'humanitude au pouvoir"", Seuil, 2015.  Cette formule a été utilisée pour la préparation de la loi de transition énergétique (journée citoyenne du 25 mai 2013 ; voir le rapport 2013 de l'Observatoire citoyen de la qualité démocratique du idauteur:59ef48cf896da059218638f3), 
Un processus à ajouter à notre boite à outils démocratique !",04/11/2017 17:58:03,59fdffab82abf78a2231608b,1,0,0,59fdeaeee7c9379d2c562de1,65 ou plus,Formulaire
Consultations en amont des textes,59fdffe382abf78a223160b5,Commentaire,"Quel beau paradoxe : le gouvernement ayant utilisé les ordonnances, pour imposer une loi dont les Français ne voulaient pas, essaye de se racheter une bonne conscience en organisant un simulacre de consultation citoyenne... Ce quinquennat a démarré par un déni démocratique ; il finira tel qu'il a commencé.",04/11/2017 17:58:59,59fdffe382abf78a223160b5,5,1,0,59fdfc9d82abf78a22315d9a,50-65,Formulaire
Initiatives citoyennes,59fdfff482abf78a223160ca,Commentaire,soyons acteur de notre vie !!!,04/11/2017 17:59:16,59fdfff482abf78a223160ca,0,0,0,59fdff0882abf78a22315fe1,50-65,Formulaire
Initiatives citoyennes,59fe003382abf78a223160ec,Commentaire,"La véritable démocratie est participative, non représentative.
Le pas proposé va dans ce sens. 
C'est une orientation favorable. 
Nombre de citoyens y sont prêts.
Le serez-vous ?",04/11/2017 18:00:19,59fe003382abf78a223160ec,0,0,0,59fdfd6482abf78a22315e6f,50-65,Formulaire
Initiatives citoyennes,59fe010782abf78a223161a6,Commentaire,"OK, il faut moderniser...",04/11/2017 18:03:51,59fe010782abf78a223161a6,0,0,0,59fe006282abf78a2231610f,65 ou plus,Formulaire
Consultations en amont des textes,59fe014082abf78a223161dd,Commentaire,Excellente initiative!,04/11/2017 18:04:48,59fe014082abf78a223161dd,0,1,0,59fe00fe82abf78a2231619b,,Google
Participation numérique et participation présentielle,59fe016d82abf78a22316208,Commentaire,bonne idée sauf que je viens seulement de l'apprendre par mail...,04/11/2017 18:05:33,59fe016d82abf78a22316208,0,0,0,59fdffb682abf78a22316094,50-65,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59fe021582abf78a223162a1,Commentaire,"Il faudrait surtout qu'avant de légiférer, on évalue l'impact des lois précédentes votées sur le même sujet. Cette évaluation pourrait être menée par des commissions parlementaires, auditionnant tous les acteurs concernés (en particulier les associations, et les administrations qui les ont appliquées). Les rapports d'évaluation parlementaire devraient être rendus publics et facilement consultables. Ils devraient servir de base aux consultations en amont des nouveaux projets de loi.",04/11/2017 18:08:21,59fe021582abf78a223162a1,1,0,0,59fdeaeee7c9379d2c562de1,65 ou plus,Formulaire
Participation numérique et participation présentielle,59fe029282abf78a22316311,Commentaire,"Des rencontres plus formelles entre les Députés et leurs électeurs seraient un plus, ceci afin d'échanger régulièrement sur l'état d'avancement du travail législatif et son interaction avec la politique locale.",04/11/2017 18:10:26,59fe029282abf78a22316311,1,0,0,59fa38b2ccdac63cb472b395,50-65,Formulaire
Autres idées ?,59fe02eb82abf78a22316353,Commentaire,"Le politique c'est la réflexion, le débat de tout un chacun dans tout lieu public sur des thèmes sociaux, philosophiques, économiques, de santé, d'éducation, d'environnement, de justice... de protection pour les populations précaires,  migrantes, pour les futures générations.... La démocratie c'est la reconnaissance de notre histoire, de notre constitution née de la révolution, pour aboutir à la fin de la monarchie, à la 1ère république, au 1er parlement représentant direct du peuple. L'action citoyenne ici et ailleurs, c'est l'ouverture,, la mixité, le dialogue, c'est la fin de toute discrimination, de toute forme de racisme, d'obscurantisme d'appartenance sociale, culturelle, religieuse, et que finisse cette phrase ""je suis d'origine immigrée de... 3ème génération, que finisse le contrôle au facies... "" pour un meilleur équilibre entre ""égalité, liberté, fraternité"". Cette devise qui se perd sous notre ""République en état d'urgence et avec ses lois d'exception...""  Je souhaiterais que tous les mouvements citoyens soient entendus au Parlement -qui nous représente, qui devrait être à la hauteur de nos idéaux, de nos ambitions pour les générations futures... La parole devrait être donnée aux comités, mouvements, organisations citoyennes... et des propositions de réformes, de lois allant dans le sens d'une démocratie ouverte et franche, une démocratie qui soit digne de ses engagements, de ses responsabilités, de son histoire,  pour une voie vers plus d'égalité, de justice, de solidarité et non de protectionnisme, de sécuritaire, de fermeture et d'oubli de notre histoire multi culturelle, de notre histoire de colonialisme :  immigrations consécutives à notre besoin de développement  des années  50/70, pour notre essor industriel ; nous avons fait appel à l'immigration massive d'ouvriers, de familles venant de pays aujourd'hui stigmatisés ... Nous sommes responsables de cette non intégration, de la non-reconnaissance de leurs sacrifices ...  Nous avons le devoir de mémoire, de reconnaissance pour eux et leurs descendants...",04/11/2017 18:11:55,59fe02eb82abf78a22316353,0,1,0,59fdf2d882abf78a22315305,50-65,Formulaire
Initiatives citoyennes,59fe034982abf78a223163ac,Commentaire,Soyons enfin vraiment citoyens !,04/11/2017 18:13:29,59fe034982abf78a223163ac,0,0,0,59fe014a82abf78a223161e5,,Google
Participation numérique et participation présentielle,59fe039582abf78a223163e0,Commentaire,"Chaque citoyen doit avoir accès à la vie du pays et aux décisions concernant les lois. Nous avons été floués lors de la consultation pour l' EUROPE mais nous ne voulons plus l' être. Je ne veux pas des accords avec le CANADA qui induirait l'arrivée de mal-bouffe des Etats Unis. Le peuple doit être consulté au lieu de décisions qui viennent du parlement européen et qui ne sont pas toujours bonnes pour nous. De même pour les décisions des députés, il y a à redire !",04/11/2017 18:14:45,59fe039582abf78a223163e0,0,0,0,59fe016682abf78a223161ff,65 ou plus,Formulaire
Initiatives citoyennes,59fe03dc82abf78a2231640d,Commentaire,La démocratie a été vidée de sa substance par les élus de la République ces 50 dernières années. Il faut la restaurer.,04/11/2017 18:15:56,59fe03dc82abf78a2231640d,0,0,0,59fe02b882abf78a22316338,50-65,Formulaire
Initiatives citoyennes,59fe03fc82abf78a22316422,Commentaire,"Tout cela pourrait encourager beaucoup de personnes qui ne s'intéressent vraiment à la vie du pays qu'à l'occasion d'élections, à participer tout le temps.
Quant au fait que cela vienne de idauteur:59fc6c58ccdac63cb472b9f2 je ne sais quoi en penser à l'instant mais je vais investiguer sur ce mouvement.
Saluts à toutes et tous.",04/11/2017 18:16:28,59fe03fc82abf78a22316422,0,0,0,59fdf0ba82abf78a223150cb,50-65,Formulaire
Initiatives citoyennes,59fe043782abf78a22316451,Commentaire,"L'étonnant est que, dans un pays dit démocratique, il faille faire ce genre de démarche pour que les citoyens soient (peut-être) écoutés ... quant à être entendus, pour le moment rêvons encore : la caste des ""mandatés"" n'a pas encore fini de tenir les citoyens en lisière des décisions qui les concernent !",04/11/2017 18:17:27,59fe043782abf78a22316451,0,0,0,59fe016282abf78a223161f8,65 ou plus,Formulaire
Initiatives citoyennes,59fe056c82abf78a2231652a,Commentaire,je pense que c'est un bon projet,04/11/2017 18:22:36,59fe056c82abf78a2231652a,0,0,0,59fe04d482abf78a223164bf,,Formulaire
Initiatives citoyennes,59fe065782abf78a22316639,Commentaire,"Pour préciser mon commentaire, les élus ont fait de la République une pompe à fric en s’attribuant des avantages indécents et en votant des lois pour échapper à toute poursuite. Ils ont créé une carapace de protection anti- démocratique avec les lois électorales fermant la porte aux citoyens et donnant un droit de parole aux seuls partis politiques. Ceux ci se sont arrangés entre eux sur notre dos pour faire fonctionner au mieux la pompe à fric.",04/11/2017 18:26:31,59fe065782abf78a22316639,0,0,0,59fe02b882abf78a22316338,50-65,Formulaire
Initiatives citoyennes,59fe065c82abf78a22316647,Commentaire,"Je souhaiterais que les citoyens puissent voter et proposer : 
1) l'ordre des priorités de l'agenda du gouvernement. 
2) des textes, des réformes en temps réel
Pour cela, il faudrait faciliter l'accès aux informations politiques et, que des citoyens volontaires puissent représenter le peuple à 95% des voix, au sein de l'assemblée nationale.",04/11/2017 18:26:36,59fe065c82abf78a22316647,0,0,0,59fdff4482abf78a22316030,30-49,Formulaire
Autres idées ?,59fe06bb82abf78a223166a5,Commentaire,Rendre obligatoire le recours au référendum pour garantir le respect de la décision populaire.,04/11/2017 18:28:11,59fe06bb82abf78a223166a5,0,0,0,59fe055382abf78a22316513,,Google
Autres idées ?,59fe06e082abf78a223166c7,Commentaire,"Je ne comprends pas que la présente consultation, très intéressante, ait été conçue avec un délai aussi court, et avec si peu de publicité. 
A retenir pour les prochaines consultations de ce type.",04/11/2017 18:28:48,59fe06e082abf78a223166c7,2,0,1,59fdeaeee7c9379d2c562de1,65 ou plus,Formulaire
Autres idées ?,59fee2fe82abf78a223194c4,Reponse,Faire que le citoyen donne son avis est récent. Nos élus ont l'habitude de faire leur programme à 100% quand ils sont élus et considèrent que nous avons donné notre avis en votant. Suggestion de faire publicité du référendum révocatoire avant la fin de mandat.,05/11/2017 10:07:58,59fe06e082abf78a223166c7,0,0,0,59faf8dfccdac63cb472b503,50-65,Formulaire
Initiatives citoyennes,59fe073c82abf78a22316704,Commentaire,Il faut en effet que le citoyen dont on se souci de son existence uniquement au moment des élections puisse se faire entendre par ceux qui nous dirigent. C'est la volonté du peuple qui les a porté là où ils sont et ils ont le devoir de nous représenter.,04/11/2017 18:30:20,59fe073c82abf78a22316704,0,0,0,59fe064f82abf78a22316634,,Google
Initiatives citoyennes,59fe076282abf78a22316717,Commentaire,je suis ok,04/11/2017 18:30:58,59fe076282abf78a22316717,0,0,0,59fe067d82abf78a22316677,,FaceBook
Participation à l'évaluation de la mise en œuvre des lois,59fe07a582abf78a22316750,Commentaire,Je suis d'accord pour la suppression de l'article 27 de la constitution!,04/11/2017 18:32:05,59fe07a582abf78a22316750,2,1,0,59fdff4482abf78a22316030,30-49,Formulaire
Autres idées ?,59fe080482abf78a22316788,Commentaire,"Il n'est pas si facile que cela pour des fonctionnaires d'état ou territoriaux de parler des sujets qu'ils connaissent  le mieux dans une instance nationale sans mandat de leur hiérarchie. Même en respectant le devoir de loyauté, réserve , etc...ce n'est pas très évident .Il me semble que les citoyens contributeurs devraient avoir une protection juridique spéciale  pour pouvoir s'exprimer sur des sujets en lien avec leur métier comme pour le délégué syndical .Personnellement , je sais que ma hiérarchie me tomberait dessus dans l'instant. même si je contribue en toute loyauté. etc....",04/11/2017 18:33:40,59fe080482abf78a22316788,0,0,0,59fe064482abf78a2231661a,50-65,Formulaire
Initiatives citoyennes,59fe082882abf78a2231679d,Commentaire,"On a encore jamais vu en France les citoyens avoir un quelconque pouvoir sur les lois une fois les gouvernements élus. Mais on peut rêver (de démocratie ....),
c'est pourquoi j'ai signé, l'avenir dira si cela aura était utile ?
Bien à tous",04/11/2017 18:34:16,59fe082882abf78a2231679d,0,0,0,59fe05e982abf78a223165c5,,Google
Participation à l'évaluation de la mise en œuvre des lois,59fe085282abf78a223167bf,Commentaire,"Les recours au Conseil Constitutionnel doivent être totalement transparents et les décisions du Conseil Constitutionnel argumentées, motivées et citant les personnes ou organismes ou société qui ont déposé un mémoire pour contester la constitutionnalité d'une loi. Les décisions de fin 2016 sur l'imposition des multinationales votée par le parlement mais annulés par le Conseil Constitutionnel est incompréhensible pour les citoyens contribuables qui ne savent qui a fait ce recours ni ses motivations détaillées. Dans les autres décisions de justice, cours de cassation, cours d'appel, les parties demandeur et demanderesse sont citées ainsi que les motivations des uns et des autres et celles retenues pour la décision.",04/11/2017 18:34:58,59fe085282abf78a223167bf,1,0,0,59fdf33682abf78a22315363,65 ou plus,Formulaire
Initiatives citoyennes,59fe087282abf78a223167cd,Commentaire,idauteur:59f72325e8a9656c1a8e7381 ...participation citoyenne ..,04/11/2017 18:35:30,59fe087282abf78a223167cd,0,0,0,59fe07d082abf78a22316773,,FaceBook
Initiatives citoyennes,59fe094382abf78a22316858,Commentaire,"Le référendum ayant été bâillonné depuis des lustres, les sondages faisant dire tout et son contraire au peuple, il est grand temps de lui rendre la parole libre afin que les décisions de nos institutions soit le véritable reflet de la volonté majoritaire du peuple français et non celles de groupe de pression et/ou d'argent minoritaire.

Donc je soutiens sans réserve cette initiative constructive que j'aurais pu proposer moi-même. Il est bien que les bonnes idées soient partagées par tous.

je pense même que selon un rythme qui reste à définir, la pétition la plus populaire soit systématiquement examiné et transformé en projet de loi soumis au vote lorsqu'elle est recevable et conforme à notre constitution.",04/11/2017 18:38:59,59fe094382abf78a22316858,0,0,0,59fe063182abf78a22316605,50-65,Formulaire
Initiatives citoyennes,59fe097182abf78a2231686d,Commentaire,Tout à fait d'accord.,04/11/2017 18:39:45,59fe097182abf78a2231686d,0,0,0,59fe086882abf78a223167c9,,Google
Initiatives citoyennes,59fe0a0482abf78a223168c5,Commentaire,Tres bonne initiative.,04/11/2017 18:42:12,59fe0a0482abf78a223168c5,0,0,0,59fe088482abf78a223167da,30-49,Formulaire
Initiatives citoyennes,59fe0a9982abf78a2231690b,Commentaire,"En espérant que votre initiative aboutira à un vrai retour à la démocratie, en renforçant la participation citoyenne aux décisions.",04/11/2017 18:44:41,59fe0a9982abf78a2231690b,0,0,0,59fe06dd82abf78a223166c2,50-65,Formulaire
Initiatives citoyennes,59fe0b6782abf78a22316982,Commentaire,"Veiller toutefois à ce que l'usage d'un tel nouveau droit ne soit pas pollué par des pétitions  de rébellion stérile ou de suggestions démagogiques ; assortir toute pétition de propositions, utiliser des outils exclusivement publics et des structures de modération sur le modèle de la com.nationale du débat public.",04/11/2017 18:48:07,59fe0b6782abf78a22316982,0,0,0,59fe06b382abf78a223166a3,,Google
Initiatives citoyennes,59fe0be082abf78a223169bb,Commentaire,"Rousseau a montré il y a 245 ans que la démocratie exigeait que les lois soient conformes à la volonté générale.

Internet permet enfin d'exprimer cette volonté.

Il suffit de réfléchir un peu pour le comprendre et d'avoir quelques connaissances de base en informatique pour réaliser un outil adéquat. 

Par contre, les pétitions n'expriment pas la volonté générale, mais une opinion moyenne. 

Il faut donc reconstruire les outils informatiques mis en place par l'Assemblée Nationale, dont celui-ci, pour accéder enfin à la démocratie.",04/11/2017 18:50:08,59fe0be082abf78a223169bb,0,0,0,59f0a9a1896da05921863a9f,65 ou plus,Formulaire
Initiatives citoyennes,59fe0ccf82abf78a22316a34,Commentaire,Il y aura ainsi peut-être un espoir de passer outre la force des lobbies pour que la Raison et le Bien commun soient les moteurs des changements,04/11/2017 18:54:07,59fe0ccf82abf78a22316a34,0,0,0,59fe0c0882abf78a223169d2,50-65,Formulaire
Initiatives citoyennes,59fe0d4982abf78a22316a84,Commentaire,"enfin un moyen de s'exprimer, espèront seulement que cela ne soit pas qu'un leurre histoire de nous faire croire que nous pouvons devenir acteurs de la vie politique.",04/11/2017 18:56:09,59fe0d4982abf78a22316a84,0,0,0,59fe087f82abf78a223167d7,,FaceBook
Initiatives citoyennes,59fe0e6482abf78a22316b1f,Commentaire,Le citoyen a un droit d’opinion car il est concerné directement et il doit donner son avis pour établir un équilibre.,04/11/2017 19:00:52,59fe0e6482abf78a22316b1f,0,0,0,59fe0cbd82abf78a22316a20,30-49,Formulaire
Initiatives citoyennes,59fe0e8382abf78a22316b37,Commentaire,"puisque idauteur:59fc6c58ccdac63cb472b9f2ossède le code postal des pétitionnaires, ne faudrait-il pas faire porter la pétition non seulement par l'initiateur mais encore par les députés du code postal (regroupés si besoin) qui a eu le plus de pétitionnaires ? Ne sont-ils pas là pour cela ?",04/11/2017 19:01:23,59fe0e8382abf78a22316b37,0,0,0,59fe09c682abf78a2231689b,50-65,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59fe100982abf78a22316beb,Commentaire,Excellente initiative. En souhaitant être entendus,04/11/2017 19:07:53,59fe100982abf78a22316beb,0,0,0,59fe0f3082abf78a22316b86,,Google
Initiatives citoyennes,59fe101082abf78a22316bf2,Commentaire,Un tout petit pas vers la démocratie participative.,04/11/2017 19:08:00,59fe101082abf78a22316bf2,0,0,0,59e9ebe566914e1e82239225,,Formulaire
Bienvenue sur cette plateforme,59fe102282abf78a22316bf6,Commentaire,Intéressante initiative. Nous verrons bien si nous pourrons bien travailler ensemble et faire changer les choses pour que nos  concitoyens puissent vivre mieux surtout les plus modestes et vulnérables!!,04/11/2017 19:08:18,59fe102282abf78a22316bf6,0,0,0,59fe0da382abf78a22316ab9,,FaceBook
Initiatives citoyennes,59fe107382abf78a22316c25,Commentaire,Je  soutiens la proposition de idauteur:59fc6c58ccdac63cb472b9f204/11/2017 19:09:39,59fe107382abf78a22316c25,0,0,0,59fe0ed582abf78a22316b58,,Google
Bienvenue sur cette plateforme,59fe10a682abf78a22316c54,Commentaire,"L'initiative me semble intéressante. Les remarques que je souhaitais faire ont déjà été faites, alors à quoi bon...",04/11/2017 19:10:30,59fe10a682abf78a22316c54,0,0,0,59fe0dde82abf78a22316ade,,FaceBook
Initiatives citoyennes,59fe10c182abf78a22316c62,Commentaire,Oui à une vie politique active.,04/11/2017 19:10:57,59fe10c182abf78a22316c62,0,0,0,59fe0fef82abf78a22316bdc,18-29,Formulaire
Initiatives citoyennes,59fe118482abf78a22316cd5,Commentaire,excellente idée; Un espoir pour la démocratie,04/11/2017 19:14:12,59fe118482abf78a22316cd5,0,0,0,59fe10b882abf78a22316c60,,Google
Initiatives citoyennes,59fe11b882abf78a22316ced,Commentaire,Faisons entrer les bons aspects d'Internet dans notre démocratie !,04/11/2017 19:15:04,59fe11b882abf78a22316ced,0,0,0,59fe109682abf78a22316c40,65 ou plus,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59fe12fe82abf78a22316d8e,Commentaire,"Suppression automatique de l'immunité parlementaire  pour tout acte, délit ou crime de droit commun.",04/11/2017 19:20:30,59fe12fe82abf78a22316d8e,10,2,3,59fe0dde82abf78a22316ade,,FaceBook
Participation à l'évaluation de la mise en œuvre des lois,59ff3fef82abf78a2231a9ab,Reponse,"Oui et non. Cette immunité est quand même là à la base pour garantir la séparation des pouvoirs et l'indépendance du législatif. Cependant, on devrait peut-être effectivement revoir la procédure pour la levée de l'immunité afin que celle-ci soit plus rapide, notamment dans les cas de crimes.",05/11/2017 16:44:31,59fe12fe82abf78a22316d8e,0,0,0,59fd8a17ccdac63cb472c71a,,FaceBook
Participation à l'évaluation de la mise en œuvre des lois,59ff528082abf78a2231af4b,Reponse,"Votre avis est intéressant, j'aimerais que le pouvoir législatif soit vraiment indépendant, surtout vis à vis des lobbies.",05/11/2017 18:03:44,59fe12fe82abf78a22316d8e,0,0,0,59fe0dde82abf78a22316ade,,FaceBook
Participation à l'évaluation de la mise en œuvre des lois,59ff6e5c82abf78a2231b4e7,Reponse,"Je suis d'accord ; comme pour beaucoup de choses, il y a une grande différence entre la théorie et la pratique. Néanmoins, l'indépendance du législatif était conçue vis à vis des deux autres pouvoirs : justice et exécutif. Les lobbies ou les médias n'étaient à l'époque (les Lumières) pas vraiment envisagés comme des pouvoirs au même titre que les trois autres.",05/11/2017 20:02:36,59fe12fe82abf78a22316d8e,0,0,0,59fd8a17ccdac63cb472c71a,,FaceBook
Initiatives citoyennes,59fe131882abf78a22316da5,Commentaire,C'est la seule chose à obtenir pour une Vraie Démocratie : http://consultation.democratie-numerique.assemblee-nationale.fr/topic/59d734d112406bdd5d6277ff#comment-59f7251ae8a9656c1a8e7390,04/11/2017 19:20:56,59fe131882abf78a22316da5,1,0,0,59fe127382abf78a22316d3d,30-49,Formulaire
Interactions avec la procédure législative,59fe149782abf78a22316e68,Commentaire,"Tout comme pour la déclaration d'impôts, on rend le vote obligatoire via une plateforme, et le peuple valide ou pas. S'il ne se soumet pas à la procédure, il paye une amende, comme la majoration pour les impôts sur le revenu.",04/11/2017 19:27:19,59fe149782abf78a22316e68,2,2,4,59fe127382abf78a22316d3d,30-49,Formulaire
Interactions avec la procédure législative,59ff516f82abf78a2231aefd,Reponse,Et si aucune des propositions ne satisfait? Et si l'on n'a pas les connaissances pour juger ce qui est proposé? si on veut tout simplement dire que l'on ne sait pas? et si on n'a pas le temps? Je ne suis pas surchargé de travail mais déjà quand je me suis tapé la lecture des deux trois rapports (chacun de plus d'une centaine de page) dont la lecture m'intéressait ca m'a pris un temps non negligeable.,05/11/2017 17:59:11,59fe149782abf78a22316e68,0,0,0,59f8becae8a9656c1a8e7f09,30-49,Formulaire
Interactions avec la procédure législative,5a00abea82abf78a2231d080,Reponse,"A un moment donné, il faut savoir ce que l'on veut. Celui qui veut avancer trouve des moyens, celui qui ne veut rien faire trouve des excuses. A ceux qui édictent les lois de les rendre compréhensibles au peuple, ils s'exposent sinon à la sanction du vote de refus... Pas le temps ?  j'en doute, pour regarder les infos, les gens ont le temps, il suffit de le prendre. J'ai par le passé par exemple lu tout le projet de loi sur  la constitution européenne, afin de me faire une idée claire de ce qui nous attendait et voter en connaissance de cause.",06/11/2017 18:37:30,59fe149782abf78a22316e68,0,0,0,59fe127382abf78a22316d3d,30-49,Formulaire
Interactions avec la procédure législative,5a00ca5b82abf78a2231d25e,Reponse,"A part ca vous avez lu toute la production de l'assemblée nationale? tous les projets de lois qui ont été déposés depuis 6 mois? tous les amendements? de tous les groupes? tous les débats en comissions? Meme des équipes d'une dizaine de personnes ont du mal à gérer l'étude de tout ces textes et vous prétendez imposer à l'ensemble de la population de se prononcer sur tout ces sujets. C'est très beau comme projet mais on risque de se retrouver avec plein de gens qui cliquent sur le premier choix pour se débarasser rapidement de cette corvée démocratique. L'idée c'est d'intéresser les gens à la chose politique et d'y investir les citoyens, pas de les en dégouter.",06/11/2017 20:47:23,59fe149782abf78a22316e68,0,0,0,59f8becae8a9656c1a8e7f09,30-49,Formulaire
